SSB0 h M_m M_f projSSB projLegalB projSublegalB projDep legalHR.T sublegalHR.T spawnB1 spawnB2 spawnB3 spawnB4 spawnB5 spawnB6 spawnB7 spawnB8 spawnB9 spawnB10 spawnB11 spawnB12 spawnB13 spawnB14 spawnB15 spawnB16 spawnB17 spawnB18 spawnB19 spawnB20 spawnB21 spawnB22 spawnB23 spawnB24 spawnB25 spawnB26 spawnB27 spawnB28 spawnB29 spawnB30 spawnB31 spawnB32 spawnB33 spawnB34 spawnB35 spawnB36 spawnB37 spawnB38 spawnB39 spawnB40 spawnB41 spawnB42 spawnB43 spawnB44 spawnB45 spawnB46 spawnB47 spawnB48 spawnB49 spawnB50 spawnB51 spawnB52 spawnB53 spawnB54 spawnB55 recDev10 recDev11 recDev12 recDev13 recDev14 recDev15 recDev16 recDev17 recDev18 recDev19 recDev20 recDev21 recDev22 recDev23 recDev24 recDev25 recDev26 recDev27 recDev28 recDev29 recDev30 recDev31 recDev32 recDev33 recDev34 recDev35 recDev36 recDev37 recDev38 recDev39 recDev40 recDev41 recDev42 recDev43 recDev44 recDev45 recDev46 recDev47 recDev48 recDev49 recDev50 recDev51 recDev52 tauIndex1 tauIndex2 tauIndex3 tauAges_m1 tauAges_m2 tauAges_m3 tauAges_m4 tauAges_f1 tauAges_f2 tauAges_f3 tauAges_f4 tauReleases1 tauReleases2 tauReleases3 tauReleases4 tauReleases5 qg1 qg2 qg3
54.7358 0.527818 0.044036 0.0901523 0 0 0 0 0.0798106 0.030481  54.7358 54.5492 54.2562 53.8637 53.2538 52.3177 51.2931 50.5591 49.1894 48.2344 47.1239 45.3825 43.6446 42.0604 40.7102 39.1339 37.809 36.8708 36.1601 35.4862 35.0177 34.403 33.6055 32.7004 31.4085 29.9994 28.694 27.2836 25.8088 24.1858 22.6193 21.2895 20.1662 18.9308 17.6388 16.457 15.788 15.3092 15.122 15.2423 15.1183 14.4384 13.5277 12.7524 12.0805 11.5939 11.2122 10.9369 10.7039 10.6482 10.74 11.2586 12.5183 14.4958 0 -0.747106 -0.0885189 -0.934023 0.292921 -0.37129 0.740293 -0.473622 0.435186 -1.46969 0.29494 -0.877488 0.115566 -1.0964 0.076065 -0.697461 -1.22476 -0.346249 0.0315286 -0.82062 -0.856531 -2.35508 -0.402921 -0.401479 -0.571291 -0.554231 0.406008 -0.50102 0.962478 -1.06514 -1.49753 -0.440608 -1.3882 -1.27063 -0.472497 -0.971411 0.499927 -0.514357 -0.685476 -1.13438 -0.115848 0.874419 -0.032325 2.40051 0.127971 0.32112 0.228324 0.562976 1.65927 0.607094 0.452833 0.60963 2.00232 0.634599 0.490111 0.311236 0.320398 0.897971 0 0 0.187623 0.221231 0.764635
58.4649 0.502582 0.0471056 0.090913 0 0 0 0 0.067171 0.0250616  58.4649 58.2711 57.9635 57.5521 56.9115 55.9186 54.8376 54.063 52.6227 51.6172 50.4522 48.5975 46.7356 45.0659 43.6463 41.9551 40.5556 39.5648 38.806 38.1009 37.5935 36.9326 36.0917 35.1355 33.7816 32.2925 30.9188 29.4377 27.903 26.2039 24.5552 23.1493 21.9513 20.6207 19.2444 17.9766 17.259 16.7558 16.5793 16.7318 16.6447 15.9813 15.0896 14.3174 13.6385 13.1476 12.7628 12.4908 12.2616 12.2412 12.3657 13.139 14.7886 17.349 0 -0.720998 -0.0921417 -1.50008 0.377346 -0.133481 0.682923 -0.910804 0.554337 -1.6455 0.242484 -0.414215 -0.103997 -1.28102 0.168578 -0.613462 -1.21711 -0.451652 0.12745 -0.864718 -0.932446 -2.35516 -0.416123 -0.387151 -0.679924 -0.449148 0.396376 -0.743505 1.05805 -1.1353 -1.17408 -0.558815 -1.02338 -1.58369 -0.322925 -0.864862 0.446974 -0.395977 -0.761696 -1.03644 -0.188491 1.07868 -0.640635 2.59076 0.124952 0.303682 0.20852 0.55956 1.66066 0.607233 0.453349 0.613209 1.98793 0.635365 0.493966 0.323391 0.30649 0.906587 0 0 0.182951 0.192939 0.684218
57.503 0.533107 0.0457078 0.091259 0 0 0 0 0.0642159 0.0233098  57.503 57.3139 57.0112 56.6075 55.986 55.0309 53.9764 53.2218 51.8184 50.8388 49.6988 47.8936 46.064 44.38 42.9468 41.2723 39.866 38.8523 38.0843 37.3721 36.8369 36.1529 35.2844 34.2967 32.9362 31.4595 30.1133 28.6619 27.1877 25.5483 23.963 22.6087 21.4546 20.1902 18.867 17.6643 16.9943 16.5327 16.3791 16.5372 16.4525 15.8023 14.9247 14.1576 13.4837 13.0076 12.6398 12.396 12.1977 12.2298 12.4203 13.3474 15.2111 18.0668 0 -0.800855 -0.0541692 -1.33109 0.216312 -0.285104 0.741542 -0.638712 0.452708 -1.69148 0.223023 -0.714613 -0.0364941 -1.29729 0.102979 -0.471246 -1.0994 -0.540488 0.0407756 -0.742613 -0.838098 -2.30367 -0.458019 -0.363048 -0.954966 -0.146252 0.255434 -0.727398 0.975843 -1.08232 -1.31526 -0.450723 -1.44293 -1.20685 -0.554855 -0.872992 0.477203 -0.543937 -0.610697 -1.11688 -0.314902 1.10029 -0.470747 2.61798 0.147211 0.317646 0.199981 0.560628 1.65122 0.608656 0.453542 0.60886 1.99544 0.634657 0.493762 0.327568 0.310578 0.904337 0 0 0.181997 0.237063 0.656582
55.8081 0.53223 0.0458782 0.0932505 0 0 0 0 0.0709026 0.0263401  55.8081 55.6216 55.3229 54.9268 54.3136 53.3702 52.3319 51.5866 50.2 49.2364 48.073 46.2753 44.4533 42.7787 41.3603 39.7147 38.3532 37.3757 36.6458 35.9694 35.4633 34.83 34.0132 33.0912 31.7952 30.3533 29.0368 27.6161 26.1834 24.5824 23.0308 21.6981 20.5551 19.3014 17.9965 16.7999 16.1478 15.6944 15.546 15.6918 15.608 14.9807 14.1195 13.3661 12.7019 12.2312 11.8626 11.6108 11.3946 11.3731 11.5006 12.1911 13.7029 16.0471 0 -1.00343 -0.273456 -0.479153 0.106572 -0.290978 0.768861 -0.881466 0.431192 -1.5619 0.354351 -0.783055 -0.131608 -1.03616 0.0174264 -0.400067 -0.976336 -0.774231 0.0931575 -0.717036 -0.940786 -2.1711 -0.523416 -0.439553 -0.667394 -0.209679 0.159366 -0.615631 0.98589 -1.39761 -0.772429 -0.628524 -1.49805 -1.02738 -0.773087 -0.731843 0.471998 -0.731856 -0.570541 -1.18944 -0.365266 0.935037 -0.0342163 2.45443 0.141545 0.332799 0.204629 0.560649 1.6567 0.609628 0.450225 0.613852 1.99413 0.636055 0.497493 0.323665 0.313236 0.932585 0 0 0.189223 0.252149 0.66843
56.929 0.556598 0.0455477 0.0918721 0 0 0 0 0.0695486 0.0269747  56.929 56.7346 56.4255 56.0161 55.3871 54.4293 53.3731 52.6069 51.1887 50.2181 49.0236 47.2032 45.3531 43.6816 42.2478 40.5587 39.1629 38.1777 37.4481 36.7714 36.2789 35.6551 34.8346 33.9047 32.5825 31.0963 29.7476 28.3031 26.8221 25.1772 23.5921 22.2424 21.1095 19.8717 18.5744 17.3685 16.71 16.2555 16.1179 16.2852 16.2238 15.6209 14.7628 14.0144 13.336 12.8572 12.4805 12.2248 11.9973 11.9635 12.0722 12.6939 14.0983 16.2864 0 -0.65131 -0.720305 -0.191111 0.0353019 0.00193031 0.721751 -0.805579 0.4614 -1.64969 0.355921 -0.755209 -0.235714 -0.83863 0.0841855 -0.5251 -1.21749 -0.607243 0.00881244 -0.481737 -1.03591 -1.99894 -0.433634 -0.535066 -0.72387 -0.262637 0.216413 -0.634331 0.999685 -1.17488 -1.02109 -0.734684 -1.3963 -1.04925 -0.744067 -0.722935 0.390621 -0.600892 -0.606161 -1.18971 -0.595413 0.922176 -0.292677 2.33999 0.130578 0.277824 0.211654 0.558841 1.67835 0.612133 0.454747 0.610716 2.00952 0.634504 0.494854 0.305934 0.314408 0.856014 0 0 0.182039 0.236678 0.625417
57.5487 0.559466 0.0453337 0.0904684 0 0 0 0 0.0669354 0.0256714  57.5487 57.3539 57.0474 56.638 56.0052 55.0444 53.9843 53.211 51.794 50.8115 49.6002 47.749 45.8862 44.2072 42.7658 41.0573 39.6619 38.6808 37.953 37.2606 36.7527 36.1005 35.2529 34.2846 32.9278 31.4136 30.0199 28.5482 27.0366 25.3795 23.7934 22.4605 21.3539 20.1392 18.8666 17.6824 17.0246 16.572 16.4269 16.5961 16.527 15.9122 15.0408 14.3091 13.6433 13.1768 12.8137 12.566 12.3403 12.3135 12.4511 13.1621 14.7201 17.1278 0 -0.787395 -0.743948 -0.183084 0.12279 0.0765575 0.677326 -1.03853 0.526524 -1.68709 0.352768 -0.791679 -0.27032 -0.854727 0.0462661 -0.567409 -1.14363 -0.595764 0.0373286 -0.613762 -0.722386 -2.0642 -0.372941 -0.407381 -1.0743 -0.0787044 0.0973182 -0.329298 0.927883 -1.03062 -1.27679 -0.520849 -1.74872 -0.75842 -0.930599 -0.449702 0.270184 -0.425955 -0.786602 -1.07426 -0.430363 0.917722 0.0152614 2.39368 0.136274 0.281096 0.20518 0.557601 1.6814 0.61376 0.453664 0.607398 2.00699 0.635657 0.492574 0.312585 0.310227 0.827982 0 0 0.185022 0.243051 0.633864
56.6748 0.661986 0.0445749 0.0901787 0 0 0 0 0.0658472 0.024481  56.6748 56.482 56.1779 55.7727 55.1487 54.1916 53.1434 52.3843 50.983 50.0552 48.9057 47.1145 45.2988 43.7283 42.4127 40.8046 39.5316 38.678 38.0805 37.4662 37.0189 36.3819 35.5397 34.564 33.2234 31.7517 30.3796 28.9171 27.3931 25.7332 24.1202 22.7573 21.615 20.3919 19.1067 17.9414 17.2901 16.8561 16.7306 16.9102 16.8621 16.2652 15.395 14.6625 13.9922 13.5093 13.1181 12.8488 12.6079 12.5554 12.6443 13.3997 15.072 17.6909 0 -0.382148 -0.847795 -0.467271 0.0433371 0.510447 0.596019 -1.1888 0.580485 -1.55259 0.180593 -0.938538 -0.151085 -0.979125 0.146786 -0.649667 -1.3516 -0.46083 -0.229277 -0.610089 -0.706017 -2.17844 -0.584559 -0.297203 -1.18543 -0.13948 -0.160868 -0.0877534 0.77013 -1.06246 -1.24512 -0.674184 -1.56456 -1.20198 -0.893281 -0.645202 0.178143 -0.78832 -0.953 -1.15806 -0.614121 0.749726 -0.473923 2.36971 0.141273 0.31901 0.212377 0.556364 1.66227 0.613547 0.451354 0.616395 2.00559 0.635789 0.490176 0.324454 0.318876 0.829184 0 0 0.187624 0.188062 0.634814
55.3497 0.653058 0.0442693 0.0907389 0 0 0 0 0.0701502 0.026722  55.3497 55.1543 54.8461 54.4391 53.8075 52.8507 51.8135 51.0586 49.6574 48.7041 47.5766 45.7929 44.0185 42.4754 41.199 39.6026 38.3538 37.5017 36.8906 36.2765 35.8363 35.2339 34.4269 33.511 32.219 30.7621 29.4171 27.9923 26.4953 24.8666 23.2799 21.9462 20.8257 19.6122 18.3606 17.204 16.5623 16.1144 15.9681 16.1112 16.0262 15.3891 14.5146 13.777 13.107 12.6355 12.2602 12.011 11.7842 11.7652 11.8744 12.5498 14.075 16.4518 0 -0.712858 -0.130672 -0.975002 0.235849 0.480291 0.56796 -1.17104 0.578896 -1.56825 0.301103 -1.01702 -0.194161 -0.61132 -0.0233028 -0.486873 -1.29897 -0.515158 -0.11679 -0.612118 -0.781989 -2.09207 -0.65703 -0.165527 -1.30894 -0.245214 0.101687 -0.393715 0.809313 -1.06466 -1.14589 -0.897432 -1.21286 -1.40334 -0.582228 -0.851363 0.299345 -0.795957 -1.05916 -0.934974 -0.832165 0.945424 -0.916479 2.30024 0.148496 0.324371 0.237629 0.556544 1.69531 0.613465 0.453945 0.61767 2.05503 0.633272 0.488339 0.315681 0.317967 0.802603 0 0 0.196112 0.205269 0.71542
54.6225 0.687222 0.0437771 0.0906703 0 0 0 0 0.073364 0.0284099  54.6225 54.4315 54.1286 53.7306 53.1139 52.1667 51.1491 50.4076 49.0335 48.0906 46.97 45.2182 43.5068 41.9707 40.6965 39.132 37.9169 37.0908 36.4777 35.8894 35.4679 34.8775 34.0747 33.1539 31.855 30.4219 29.101 27.6868 26.196 24.566 22.9835 21.6285 20.4864 19.2596 17.9761 16.8085 16.1575 15.6985 15.5214 15.6491 15.5524 14.9134 14.0193 13.256 12.5601 12.068 11.6778 11.3971 11.1421 11.1115 11.2312 11.803 13.1639 15.2868 0 -0.83073 -0.176283 -0.649715 0.446485 -0.0907821 0.671468 -1.00697 0.643944 -1.60542 0.167937 -0.858943 -0.242632 -0.556697 -0.095269 -0.383302 -1.66581 -0.317879 -0.292522 -0.761978 -0.781196 -2.04085 -0.627545 -0.336652 -0.974251 -0.331208 -0.195837 -0.0268117 0.728917 -1.06486 -1.53519 -0.813832 -1.29453 -1.29444 -0.875654 -0.742266 0.138425 -0.849309 -0.8065 -1.35414 -0.760744 0.941106 -0.732443 2.11975 0.162731 0.330942 0.23274 0.557577 1.68154 0.611607 0.451718 0.618526 2.03095 0.634669 0.485904 0.322973 0.318959 0.829892 0 0 0.191227 0.225337 0.737327
61.6173 0.657151 0.0481939 0.0910488 0 0 0 0 0.0588653 0.0230181  61.6173 61.4137 61.0888 60.6626 59.9971 58.976 57.8727 57.0638 55.5727 54.5288 53.2919 51.3668 49.4534 47.7285 46.2887 44.5477 43.1851 42.2476 41.5494 40.8741 40.3621 39.6607 38.7349 37.6678 36.1902 34.5778 33.0774 31.4902 29.8166 28.0164 26.2815 24.7926 23.5291 22.1803 20.7703 19.5044 18.783 18.2841 18.0955 18.2452 18.1571 17.4922 16.559 15.7592 15.0267 14.5107 14.1021 13.825 13.5792 13.6142 13.8265 14.6934 16.5029 19.2722 0 -1.08788 -0.055549 -0.718761 0.268357 0.0189981 0.702273 -1.39767 0.630533 -1.45644 0.0842352 -0.898819 -0.176071 -0.882579 0.0235674 -0.697292 -1.52438 -0.250713 -0.509106 -0.378594 -1.09823 -1.95462 -0.515602 -0.480639 -0.946809 -0.31702 -0.18438 -0.00238114 0.661921 -0.972806 -1.51972 -0.802103 -1.37586 -1.17357 -0.982788 -0.853736 0.217682 -0.696985 -0.873786 -1.06277 -0.952808 1.04169 -0.72866 2.239 0.159333 0.318272 0.202463 0.556619 1.68283 0.612137 0.450751 0.614938 2.01032 0.636813 0.488196 0.320803 0.316285 0.806478 0 0 0.179951 0.185819 0.606617
61.0692 0.650639 0.0481991 0.0918501 0 0 0 0 0.0583774 0.0222734  61.0692 60.8739 60.5608 60.1464 59.496 58.4981 57.4138 56.6319 55.1821 54.1736 52.9442 51.0345 49.1236 47.4221 45.9765 44.228 42.869 41.9237 41.221 40.5402 40.0353 39.3695 38.49 37.4725 36.0426 34.453 32.9624 31.3576 29.6764 27.8569 26.0848 24.5782 23.299 21.9451 20.5528 19.3019 18.5945 18.103 17.9312 18.0851 17.9961 17.3228 16.4085 15.6318 14.9232 14.4122 14.0054 13.7312 13.4919 13.5275 13.7474 14.659 16.5354 19.3946 0 -0.905392 -0.436232 -0.524967 0.305747 0.0271879 0.580017 -1.36673 0.644191 -1.43313 0.153389 -0.986593 -0.0796282 -1.02232 -0.00815233 -0.631339 -1.62305 -0.356214 -0.480967 -0.548689 -0.983294 -2.1002 -0.533965 -0.439249 -1.0901 -0.238105 -0.191183 -0.0645818 0.6244 -0.996353 -1.06539 -1.01383 -1.24708 -1.31762 -0.881829 -0.871159 0.194118 -0.677348 -1.13641 -0.82206 -1.01667 1.05665 -0.565738 2.2632 0.142349 0.321848 0.196772 0.55827 1.64712 0.6106 0.4484 0.611753 1.96772 0.637137 0.49058 0.326241 0.314454 0.867634 0 0 0.170298 0.197496 0.594887
58.7807 0.551018 0.046773 0.0922184 0 0 0 0 0.0583099 0.0215477  58.7807 58.5875 58.2808 57.8728 57.239 56.2675 55.2127 54.4496 53.0458 52.0637 50.8575 48.964 47.0837 45.4084 43.9951 42.2743 40.9366 40.0152 39.3224 38.6518 38.1403 37.4596 36.6018 35.5961 34.2049 32.6768 31.2547 29.7375 28.1376 26.4179 24.7146 23.2919 22.0712 20.7791 19.4257 18.2303 17.5698 17.1307 16.999 17.1882 17.1295 16.4857 15.5891 14.8206 14.1313 13.6499 13.2816 13.0457 12.851 12.9343 13.212 14.2344 16.2518 19.2905 0 -0.988733 -0.577409 -0.556912 0.437468 -0.0151114 0.61333 -1.40919 0.640182 -1.37271 0.188557 -0.916089 -0.28234 -0.705774 0.187709 -0.817616 -1.42439 -0.348273 -0.502551 -0.321093 -1.02136 -1.82059 -0.625909 -0.213987 -1.43068 -0.0659566 -0.0807796 0.145758 0.731644 -0.756303 -1.3123 -0.75912 -1.14389 -1.1515 -0.967787 -0.52046 0.378096 -0.536718 -0.79868 -0.846185 -0.783765 1.24429 -0.0353727 2.50167 0.143233 0.392754 0.195891 0.556288 1.64727 0.612326 0.450494 0.613985 1.98595 0.636071 0.493251 0.333397 0.322548 0.906196 0 0 0.171495 0.207292 0.621942
56.1985 0.55103 0.0460938 0.0943085 0 0 0 0 0.0627875 0.0215529  56.1985 56.0157 55.7247 55.3321 54.7249 53.7866 52.7715 52.045 50.7093 49.7762 48.6234 46.7738 44.9372 43.3046 41.9137 40.2491 38.9428 38.0565 37.3648 36.6933 36.1556 35.4388 34.5383 33.4925 32.0825 30.5843 29.1965 27.705 26.162 24.5099 22.8937 21.5314 20.3712 19.1492 17.8829 16.7574 16.1344 15.733 15.6346 15.8454 15.7943 15.1629 14.2842 13.5311 12.8698 12.404 12.059 11.8403 11.6609 11.7563 12.0234 13.1279 15.2743 18.5058 0 -1.1286 -0.465104 -0.894538 0.457105 -0.0269189 0.556005 -1.23004 0.656022 -1.5697 -0.0243064 -0.743904 -0.237659 -0.969129 0.179344 -0.857241 -1.41295 -0.284591 -0.560386 -0.639318 -0.64457 -1.96444 -0.59242 -0.29049 -1.54591 -0.00654224 -0.0168264 0.0817718 0.731418 -0.789389 -1.13413 -0.727054 -1.62105 -0.950077 -0.942015 -0.696381 0.442351 -0.638986 -0.618211 -1.1336 -0.66167 1.28282 -0.486603 2.65357 0.15281 0.404176 0.184689 0.560333 1.63557 0.612626 0.449096 0.616746 1.99057 0.633781 0.497293 0.352507 0.325012 0.932098 0 0 0.173078 0.212597 0.649072
55.5746 0.573762 0.0453695 0.093277 0 0 0 0 0.0592395 0.0217269  55.5746 55.3928 55.1034 54.715 54.1128 53.1823 52.1732 51.4517 50.1231 49.2207 48.1049 46.3203 44.5631 43.0072 41.7044 40.1284 38.8918 38.0512 37.4098 36.7874 36.3197 35.6727 34.8277 33.8441 32.478 30.9866 29.5881 28.0667 26.4938 24.8037 23.1836 21.8134 20.6545 19.4221 18.1763 17.046 16.4446 16.0618 15.9829 16.207 16.1807 15.5848 14.7357 13.9999 13.3404 12.9012 12.5848 12.3988 12.244 12.3952 12.7253 13.7891 15.8129 18.8254 0 -0.631042 -0.72009 -0.506604 0.405652 -0.0650697 0.630886 -1.28905 0.638106 -1.52416 0.0689 -0.72914 -0.0597064 -0.854671 -0.0785292 -0.695603 -1.57273 -0.259609 -0.428636 -0.776518 -0.686249 -2.17466 -0.554779 -0.206336 -1.41605 -0.158553 0.153235 -0.247978 0.849884 -0.888982 -1.36217 -0.843688 -1.29194 -0.923253 -1.08301 -0.478965 0.311482 -0.387006 -0.785171 -0.799409 -0.788214 1.33529 -0.686331 2.47461 0.145937 0.417124 0.181226 0.561192 1.63313 0.612018 0.446419 0.616438 1.97163 0.633377 0.494041 0.337378 0.325176 0.928813 0 0 0.172004 0.215045 0.598102
58.0102 0.581704 0.0462296 0.0919836 0 0 0 0 0.0550021 0.0197113  58.0102 57.8263 57.5331 57.1375 56.5179 55.565 54.5172 53.7712 52.4091 51.4692 50.3167 48.4736 46.6543 45.0484 43.6898 42.0606 40.7751 39.8916 39.1919 38.4987 37.9712 37.2792 36.3778 35.3511 33.9595 32.465 31.0586 29.5452 27.9737 26.2958 24.6453 23.2386 22.0308 20.7303 19.4195 18.2264 17.6148 17.2166 17.1506 17.3831 17.361 16.7537 15.9012 15.1485 14.4763 14.0197 13.6826 13.4759 13.3058 13.432 13.732 14.9348 17.2177 20.6499 0 -0.887372 -0.466649 -0.729498 0.484264 -0.115621 0.543671 -1.19364 0.659999 -1.55194 -0.0410243 -0.641822 -0.0805271 -0.868858 -0.131719 -0.447883 -1.50155 -0.177651 -0.58882 -0.63499 -0.801764 -2.12966 -0.701191 -0.141934 -1.46434 -0.246398 0.273962 -0.527446 0.890414 -1.10712 -1.33781 -0.876295 -1.11242 -1.10746 -0.91639 -0.63104 0.342268 -0.643551 -0.765779 -0.747719 -0.776935 1.25473 -0.840269 2.59182 0.137625 0.35892 0.180019 0.561246 1.61665 0.608472 0.447671 0.620271 1.93396 0.634721 0.491364 0.340359 0.321491 0.972331 0 0 0.170453 0.214327 0.569743
56.008 0.636008 0.0437558 0.0899154 0 0 0 0 0.054475 0.0195093  56.008 55.8268 55.5399 55.1505 54.5461 53.625 52.6061 51.8772 50.5467 49.6404 48.5249 46.7538 45.0075 43.4482 42.1204 40.5364 39.2557 38.3742 37.6774 37.0158 36.5074 35.8731 35.0365 34.0843 32.7878 31.394 30.0884 28.6684 27.1816 25.5675 24.0023 22.6825 21.5671 20.3438 19.1019 17.9761 17.391 17.0005 16.9255 17.1505 17.1307 16.5377 15.7062 14.9797 14.3452 13.9228 13.6283 13.4715 13.3529 13.5429 13.8973 15.2115 17.6345 21.2684 0 -0.692893 -0.619897 -0.579441 0.39233 -0.106756 0.589144 -0.877569 0.586927 -1.79167 0.00201 -0.513527 -0.0840736 -0.601254 -0.116114 -0.713407 -1.15865 -0.160031 -0.567017 -0.569137 -0.823768 -2.21591 -0.530227 -0.179175 -1.19604 -0.348122 0.2034 -0.317399 0.801675 -0.967308 -1.56991 -0.718946 -1.27427 -1.08819 -0.872722 -0.600964 0.378954 -0.740878 -0.720311 -0.802813 -0.965687 1.2975 -1.43328 2.61341 0.13437 0.338065 0.175977 0.561817 1.61886 0.607634 0.448951 0.61963 1.95597 0.633783 0.491681 0.343226 0.326358 0.92503 0 0 0.177522 0.255167 0.557633
57.1816 0.61889 0.0451377 0.0917962 0 0 0 0 0.0503875 0.0187269  57.1816 56.9938 56.6962 56.2992 55.6806 54.7471 53.7145 52.9669 51.6067 50.689 49.57 47.7898 46.0354 44.4736 43.1541 41.5455 40.2601 39.3783 38.6806 38.0336 37.5383 36.9113 36.0832 35.1227 33.8027 32.3763 31.0255 29.5539 28.0306 26.3709 24.7469 23.3929 22.2338 20.9911 19.7328 18.5863 17.9962 17.6173 17.5542 17.797 17.7916 17.2273 16.4217 15.7106 15.0937 14.6849 14.4112 14.2616 14.137 14.3253 14.6875 16.0333 18.4963 22.1772 0 -0.47465 -0.589634 -0.739738 0.474638 -0.143848 0.566415 -0.995551 0.658643 -1.67938 -0.0645285 -0.37849 -0.157272 -0.643337 -0.0390531 -0.818867 -1.23072 -0.205349 -0.481761 -0.653179 -0.685523 -2.26881 -0.667556 -0.0903482 -1.48528 -0.206199 0.190435 -0.387021 0.834052 -0.9546 -1.61906 -0.67133 -1.49891 -0.777495 -0.81893 -0.800971 0.431958 -0.711055 -0.594591 -1.10762 -0.855883 1.28718 -1.27918 2.58641 0.143828 0.314736 0.177017 0.564058 1.63815 0.611747 0.448157 0.622387 1.9719 0.634818 0.489668 0.329112 0.312909 0.89775 0 0 0.172764 0.245958 0.528388
55.4108 0.629726 0.0434804 0.0904731 0 0 0 0 0.0525181 0.0194839  55.4108 55.2245 54.9311 54.5392 53.9281 53.0092 51.9995 51.2649 49.919 49.0075 47.8922 46.1415 44.4208 42.8888 41.614 40.0482 38.8208 37.9947 37.3555 36.735 36.2543 35.6289 34.8202 33.881 32.6045 31.2427 29.9535 28.5547 27.0789 25.4626 23.8891 22.5549 21.429 20.1921 18.9425 17.8142 17.246 16.8822 16.8359 17.1016 17.1318 16.5909 15.7784 15.0807 14.4716 14.0634 13.7833 13.6305 13.5187 13.7304 14.1225 15.4326 17.8275 21.3791 0 -0.584916 -0.523921 -0.743324 0.55704 -0.183794 0.631897 -0.818943 0.605364 -1.58374 -0.0368582 -0.665738 -0.00459229 -0.577658 0.0143412 -0.799319 -1.16321 -0.205957 -0.537947 -0.425355 -1.05215 -1.96625 -0.448595 -0.307512 -0.939673 -0.55921 0.381861 -0.389504 0.897938 -1.2153 -1.44885 -0.733408 -1.15339 -1.0994 -0.783039 -0.566813 0.399783 -0.833687 -0.495385 -1.04354 -0.727103 1.35202 -1.21838 2.5593 0.136611 0.332073 0.177445 0.564666 1.65416 0.610819 0.450561 0.620107 2.00837 0.632151 0.491824 0.332279 0.319006 0.875707 0 0 0.180077 0.270901 0.558417
54.9043 0.623536 0.0428766 0.0900364 0 0 0 0 0.0598096 0.0225347  54.9043 54.7201 54.4275 54.0403 53.4367 52.5283 51.5196 50.7918 49.4542 48.5351 47.4106 45.638 43.8803 42.3041 40.9895 39.3974 38.1596 37.3381 36.7066 36.0956 35.6273 34.9771 34.1527 33.1905 31.9012 30.5227 29.2354 27.8478 26.3958 24.7855 23.2243 21.8996 20.7727 19.5512 18.3066 17.1784 16.5934 16.2156 16.1536 16.4141 16.4318 15.8948 15.0708 14.3708 13.733 13.2982 12.9749 12.7697 12.6033 12.7023 12.9584 13.9748 15.9468 18.9362 0 -0.768322 -0.560668 -0.688131 0.466081 -0.111483 0.710691 -0.911511 0.597908 -1.60207 -0.0834259 -0.641727 -0.0243213 -0.856892 0.159883 -0.870312 -1.17374 -0.211967 -0.489298 -0.441106 -1.22704 -1.70487 -0.413546 -0.365132 -1.29114 -0.236589 0.209552 -0.206908 0.935224 -1.4346 -1.47506 -0.589863 -1.57614 -0.966174 -0.801436 -0.580172 0.256087 -0.494119 -0.798684 -0.934532 -0.653256 1.19756 -1.19717 2.48832 0.124995 0.259198 0.187802 0.563306 1.66402 0.611295 0.452347 0.620696 2.00454 0.630216 0.490013 0.327099 0.316416 0.864895 0 0 0.181936 0.257035 0.610859
55.9117 0.608012 0.0448569 0.0900345 0 0 0 0 0.0658316 0.0248694  55.9117 55.7216 55.4157 55.0139 54.3823 53.4365 52.3911 51.633 50.2387 49.302 48.1572 46.3547 44.5685 42.9961 41.7052 40.0982 38.8684 38.0703 37.5175 36.9917 36.6287 36.0738 35.3204 34.3997 33.0894 31.6484 30.2928 28.8292 27.2883 25.5961 23.967 22.5826 21.4141 20.1287 18.8245 17.6247 16.9872 16.5507 16.4294 16.6388 16.5938 15.9725 15.0719 14.3206 13.6267 13.1392 12.7637 12.5098 12.2786 12.2948 12.4652 13.2907 15.0057 17.6555 0 -0.497514 -0.435756 -0.812432 0.423088 0.0356426 0.752264 -1.16396 0.706533 -1.24436 0.0563018 -0.877545 0.0261212 -0.734332 0.0637594 -0.782039 -1.15311 -0.351736 -0.417815 -0.212156 -1.38474 -1.72372 -0.429724 -0.436405 -0.778874 -0.53349 0.357915 -0.283612 0.88477 -1.27825 -1.51087 -0.580463 -1.66615 -1.0087 -0.838617 -0.545849 0.188499 -0.420905 -0.833107 -0.995321 -0.903559 1.14294 -0.785339 2.42367 0.119936 0.307282 0.198271 0.557702 1.66479 0.612846 0.452597 0.618417 1.99368 0.633907 0.489646 0.328683 0.315434 0.841788 0 0 0.183917 0.255381 0.629871
