SSB0 h M_m M_f projSSB projLegalB projSublegalB projDep legalHR.T sublegalHR.T spawnB1 spawnB2 spawnB3 spawnB4 spawnB5 spawnB6 spawnB7 spawnB8 spawnB9 spawnB10 spawnB11 spawnB12 spawnB13 spawnB14 spawnB15 spawnB16 spawnB17 spawnB18 spawnB19 spawnB20 spawnB21 spawnB22 spawnB23 spawnB24 spawnB25 spawnB26 spawnB27 spawnB28 spawnB29 spawnB30 spawnB31 spawnB32 spawnB33 spawnB34 spawnB35 spawnB36 spawnB37 spawnB38 spawnB39 spawnB40 spawnB41 spawnB42 spawnB43 spawnB44 spawnB45 spawnB46 spawnB47 spawnB48 spawnB49 spawnB50 spawnB51 spawnB52 spawnB53 recDev10 recDev11 recDev12 recDev13 recDev14 recDev15 recDev16 recDev17 recDev18 recDev19 recDev20 recDev21 recDev22 recDev23 recDev24 recDev25 recDev26 recDev27 recDev28 recDev29 recDev30 recDev31 recDev32 recDev33 recDev34 recDev35 recDev36 recDev37 recDev38 recDev39 recDev40 recDev41 recDev42 recDev43 recDev44 recDev45 recDev46 recDev47 recDev48 recDev49 recDev50 recDev51 recDev52 tauIndex1 tauIndex2 tauIndex3 tauAges_m1 tauAges_m2 tauAges_m3 tauAges_f1 tauAges_f2 tauAges_f3 tauReleases1 tauReleases2 tauReleases3 tauReleases4 tauReleases5 qg1 qg2 qg3 Bmsy Fmsy Umsy legUmsy Dmsy MSY
55.7243 0.473435 0.0408305 0.079492 0 0 0 0 0.086294 0.0439861 55.7243 55.5339 55.211 54.6693 53.7712 52.272 50.7416 49.835 48.1433 47.138 45.9409 43.9499 42.1407 40.9718 40.2361 39.3696 38.7438 38.4206 38.0883 37.6678 37.3374 36.8585 36.1053 35.1621 33.8391 32.4095 30.9981 29.4459 27.8612 26.1964 24.5817 23.1354 21.9432 20.6253 19.2066 17.9999 17.2306 16.7061 16.5035 16.6338 16.5568 15.7565 14.6624 13.7148 12.7034 11.8396 11.0705 10.427 9.91216 9.60158 9.57611 9.40966 0 -0.590462 0.541199 -0.201592 0.375691 -0.41141 0.874688 -0.456329 -0.25909 0.653774 -0.70124 -0.309108 -0.724071 0.283647 -0.684833 -0.103829 -1.94328 -1.19997 0.383763 -1.98589 -1.59714 -1.04735 -0.191551 -0.658813 -0.0204998 -1.27438 -2.02343 1.44061 0.32119 -0.871472 -1.61971 -1.14142 -2.17547 -2.21035 -1.68799 -0.439027 0.203542 -0.205261 -0.394974 -2.14174 0.916909 -0.60374 1.29243 -0.265426 0.159016 0.541097 0.170148 0.522048 0.589485 0.457175 0.574856 0.651675 0.469589 0.428778 0.822586 0.615361 0 0 0.406085 0.232174 0.622297 23.9150045619318 0.0204931357777308 0.035578120367424 0.0347817781197469 0.429166531691414 2.42579778838126
55.0672 0.526199 0.0408167 0.0800425 0 0 0 0 0.0854787 0.03131 55.0672 54.8782 54.5579 54.026 53.1373 51.6573 50.1141 49.2241 47.5626 46.5753 45.3819 43.4123 41.6415 40.481 39.7944 38.9852 38.429 38.2118 37.9689 37.6513 37.3541 36.9 36.1579 35.2204 33.9066 32.4969 31.1138 29.6033 28.0713 26.4362 24.8423 23.4018 22.1954 20.8446 19.378 18.1208 17.2925 16.7227 16.4985 16.5894 16.4893 15.6919 14.6178 13.6913 12.7128 11.8608 11.0972 10.4633 9.92699 9.59376 10.1393 10.998 0 -0.478915 0.458374 -0.267473 0.576205 -1.20499 1.02532 -0.512278 -0.139803 0.574555 -1.00193 -0.266455 -1.39171 0.493277 -0.704632 -0.169819 -1.61157 -1.3436 0.395175 -1.70691 -1.69713 -1.20438 -0.404591 -0.490886 -0.200034 -1.78899 -1.37693 1.29177 0.343613 -0.895641 -1.72049 -1.19277 -1.7013 -2.93352 -1.44198 -0.525059 0.0540766 -0.466111 -0.350648 -1.66954 0.549706 -0.395055 2.76739 0.793375 0.16114 0.535717 0.158881 0.519639 0.587678 0.458562 0.573707 0.648744 0.473868 0.424617 0.820947 0.640949 0 0 0.399619 0.231942 0.621023 23.0197460082457 0.0291655747879365 0.0407092965980054 0.0397558452228145 0.418030079761558 2.64775342128371
55.5782 0.51496 0.0408264 0.0806285 0 0 0 0 0.0777489 0.0423532 55.5782 55.3863 55.065 54.5351 53.6594 52.1861 50.6515 49.7543 48.1252 47.1248 45.9353 43.9708 42.2094 41.0086 40.277 39.427 38.8267 38.5109 38.1988 37.8025 37.4668 37.0071 36.2585 35.3219 34.0236 32.6138 31.244 29.7375 28.2111 26.6223 25.0447 23.6527 22.4822 21.1702 19.7247 18.5044 17.708 17.1862 17.0023 17.141 17.0849 16.3492 15.2954 14.3904 13.4191 12.5692 11.8236 11.1931 10.6928 10.4169 10.3497 10.1405 0 -0.987752 0.56036 0.10804 0.181497 -0.900941 1.01238 -1.06701 0.0982224 0.435421 -0.462362 -0.349134 -1.31767 0.462281 -0.797711 -0.293522 -1.17689 -1.25241 0.403529 -1.40997 -2.402 -0.867013 -0.436705 -0.424614 -0.242716 -1.4751 -1.83791 1.3324 0.439612 -1.11108 -1.93872 -1.23004 -1.71655 -2.36434 -1.18669 -0.75377 0.212695 -0.605748 -0.308626 -2.219 0.794643 -0.0423272 0.351954 0.0616429 0.160573 0.533341 0.165824 0.523032 0.585347 0.458904 0.578023 0.646471 0.471552 0.420005 0.818252 0.636478 0 0 0.390178 0.223631 0.581239 23.3825515658183 0.023509338510613 0.0399996511608348 0.0390640227449042 0.420714444976957 2.6638799606033
55.11 0.511566 0.0408282 0.0805811 0 0 0 0 0.0828772 0.0416635 55.11 54.9213 54.6012 54.0679 53.1868 51.6903 50.1385 49.2521 47.6211 46.6204 45.426 43.4718 41.6399 40.396 39.6125 38.6989 38.0401 37.6841 37.3658 36.992 36.6831 36.2302 35.5193 34.6157 33.3263 31.905 30.563 29.096 27.5928 26.0031 24.4457 23.0583 21.8856 20.5647 19.1175 17.8959 17.0908 16.5596 16.3676 16.4974 16.4174 15.6279 14.5482 13.6138 12.6408 11.815 11.0899 10.4915 10.0065 9.85137 9.90516 9.87118 0 -0.718196 0.3813 -0.00968168 0.248987 -1.09407 1.0891 -1.18414 -0.0454106 0.549952 -0.437192 -0.313327 -1.37514 0.330338 -0.523431 -0.066111 -1.81265 -1.60613 0.475457 -1.41447 -1.98862 -1.10173 -0.321889 -0.753269 -0.135906 -1.37634 -2.05498 1.39326 0.329411 -1.179 -1.74346 -1.32377 -1.97071 -2.47168 -1.10269 -0.429677 0.23055 -0.426187 -0.632629 -1.9817 0.747416 1.24494 -0.902909 0.219041 0.160185 0.536958 0.166032 0.519125 0.585434 0.458678 0.579588 0.648412 0.473321 0.418341 0.810313 0.649837 0 0 0.40399 0.232325 0.616797 23.2213308390311 0.0234972819828745 0.0396588724592215 0.0387344053928706 0.421363288677755 2.62381986373189
56.8781 0.54242 0.0408559 0.0777577 0 0 0 0 0.090328 0.0403681 56.8781 56.6828 56.3524 55.8064 54.8844 53.362 51.7615 50.8215 49.1201 48.0751 46.8429 44.7967 42.8999 41.6128 40.8187 39.8834 39.217 38.8729 38.5595 38.1879 37.8759 37.403 36.6187 35.6102 34.2141 32.6866 31.2381 29.668 28.0976 26.4326 24.8044 23.3561 22.1438 20.7621 19.2394 17.9421 17.0797 16.4793 16.2185 16.2888 16.1539 15.3122 14.1973 13.2344 12.24 11.3978 10.6527 10.0193 9.48138 9.36031 9.59493 9.84503 0 -1.00579 0.599951 -0.269623 0.212744 -0.885561 1.11078 -1.24347 0.191575 0.462112 -0.795838 -0.293154 -1.5453 0.341978 -0.750735 -0.0703277 -1.4134 -1.63748 0.304035 -0.912028 -2.02016 -1.22171 -0.437098 -0.582058 -0.319312 -1.49218 -2.24539 1.37886 0.264207 -1.35594 -2.0583 -1.12206 -1.95118 -2.75115 -1.02958 -0.724965 0.186896 -0.436247 -0.667805 -1.36939 0.471 1.6596 0.892508 0.0435284 0.160615 0.541591 0.167761 0.518882 0.587502 0.45993 0.580467 0.646389 0.469143 0.420508 0.818971 0.661366 0 0 0.411427 0.240105 0.653981 23.4110688528219 0.0313009293178742 0.0416627477548312 0.0406850934996706 0.411600754118402 2.6943479773752
56.9777 0.508692 0.0408388 0.0783855 0 0 0 0 0.0875545 0.0405112 56.9777 56.7846 56.4576 55.9105 55.0045 53.4938 51.9091 50.9686 49.2753 48.2325 46.9628 44.8201 42.9001 41.6167 40.7861 39.8372 39.166 38.8102 38.5005 38.1187 37.7876 37.298 36.5001 35.4984 34.0918 32.5825 31.127 29.557 28.0088 26.3973 24.7844 23.3642 22.1699 20.7963 19.2888 17.9582 17.075 16.4451 16.1449 16.1951 16.0573 15.2461 14.1545 13.1997 12.1922 11.3557 10.6055 9.9726 9.4593 9.38237 9.58435 9.76651 0 -1.03595 0.385894 -0.356829 0.605413 -0.461667 0.83348 -0.450429 -0.0467421 0.50252 -0.246724 -0.644529 -1.50642 0.261435 -1.0831 0.202113 -2.27154 -1.00272 0.3009 -1.05603 -2.50246 -0.916522 -0.417133 -0.552141 -0.491877 -1.70037 -1.89488 1.33663 0.559617 -2.46827 -1.60017 -1.10166 -2.00443 -2.0451 -1.08381 -0.783977 0.156101 -0.164406 -0.702481 -1.55871 0.773082 1.77137 -1.4827 0.379871 0.164922 0.540658 0.167378 0.521856 0.586378 0.463791 0.580256 0.64534 0.466239 0.422527 0.817274 0.66987 0 0 0.409621 0.239298 0.65218 23.9185581107468 0.0259880462334198 0.0386836474236432 0.037793752746462 0.419788059376683 2.58896081076515
57.0744 0.582324 0.0408322 0.0786793 0 0 0 0 0.0835318 0.0392258 57.0744 56.8802 56.5514 56.0007 55.1028 53.5966 52.0164 51.0919 49.4108 48.3765 47.0993 45.0054 43.0571 41.7668 40.9205 39.9374 39.2261 38.8199 38.4587 38.0555 37.7281 37.2776 36.5406 35.598 34.237 32.7649 31.3359 29.7681 28.2152 26.6093 24.9891 23.5664 22.3648 20.9947 19.4924 18.1636 17.278 16.6535 16.3736 16.4327 16.2985 15.4747 14.3841 13.4308 12.4543 11.6484 10.9329 10.3423 9.86278 9.81543 10.0707 10.2674 0 -1.27887 0.339499 -0.0597687 0.419763 -0.569245 0.906301 -1.55156 0.0551969 0.555595 -0.298929 -0.383013 -2.1221 0.336956 -1.13888 -0.0326076 -1.67051 -1.18476 0.342921 -1.47208 -1.91389 -1.06923 -0.559898 -0.586635 -0.470355 -1.67683 -1.46549 1.19809 0.45674 -2.0555 -1.75498 -1.26228 -2.26354 -1.71644 -1.50716 -0.478485 0.089718 -0.370679 -0.802424 -2.24257 0.554637 1.63474 -0.322892 -2.01903 0.164279 0.541373 0.162504 0.52291 0.585709 0.461895 0.579405 0.647826 0.466426 0.414723 0.819629 0.674396 0 0 0.405012 0.235104 0.632508 22.9939880772478 0.027206625108938 0.0460732582774084 0.0449395757635954 0.402877438523187 2.92911217937462
55.3777 0.593075 0.0408141 0.0798558 0 0 0 0 0.0919185 0.0446248 55.3777 55.1848 54.8611 54.3167 53.4269 51.9182 50.3584 49.4578 47.8095 46.8248 45.5902 43.5838 41.7257 40.4885 39.7264 38.8291 38.1973 37.8393 37.4896 37.0702 36.6988 36.2063 35.4216 34.4488 33.0886 31.6417 30.2392 28.7127 27.1693 25.5827 23.9889 22.5897 21.4283 20.0962 18.6524 17.389 16.5555 15.9637 15.689 15.7336 15.5747 14.7185 13.6045 12.6422 11.6772 10.8577 10.1441 9.56535 9.09092 8.95744 9.05999 9.02593 0 -1.05535 0.393713 0.18071 0.298128 -1.17422 1.01042 -1.10668 -0.000364414 0.421927 -0.464491 -0.443468 -1.70794 0.49596 -1.47035 -0.129552 -1.81923 -0.792815 0.292051 -1.84346 -1.89105 -0.996958 -0.373365 -0.702265 -0.291053 -1.61849 -1.8655 1.19832 0.359418 -1.79371 -2.17467 -1.11591 -2.27155 -2.22053 -1.61047 -0.546252 0.325046 -1.07972 -0.507104 -2.38592 0.457961 1.26596 -0.203243 -1.26174 0.165254 0.54523 0.172688 0.522 0.58654 0.457021 0.575533 0.647421 0.472691 0.411069 0.816152 0.640182 0 0 0.412091 0.243147 0.681682 22.3373882714795 0.0333353488812457 0.0469543552698653 0.0457890954535604 0.403364319418819 2.91965795459801
55.3339 0.598666 0.0408006 0.0801694 0 0 0 0 0.0866286 0.0490551 55.3339 55.142 54.8196 54.2801 53.3801 51.8914 50.3606 49.4516 47.8141 46.8095 45.5408 43.4622 41.5842 40.3361 39.552 38.6589 38.0853 37.821 37.5617 37.2209 36.905 36.4323 35.6403 34.6538 33.2503 31.779 30.3477 28.8123 27.2679 25.6694 24.0692 22.676 21.5254 20.2144 18.8051 17.6024 16.8113 16.2777 16.0386 16.1273 16.0051 15.1671 14.0496 13.077 12.0725 11.2183 10.4869 9.89677 9.45308 9.27849 9.27344 9.07829 0 -1.45881 0.362512 0.031664 0.570483 -1.11459 0.947646 -0.669126 0.130986 0.385629 -0.816513 -0.507117 -1.26815 0.431034 -1.37234 -0.00546112 -2.33991 -1.03864 0.289505 -1.47894 -2.08703 -1.07674 -0.34202 -0.455515 -0.52505 -1.18343 -1.61007 1.19422 0.392692 -1.74471 -2.5126 -1.45978 -2.41873 -2.17702 -1.47578 -0.635423 0.20862 -0.842169 -0.281446 -2.55493 0.804938 0.281295 -1.49672 -1.02398 0.163168 0.540923 0.173656 0.515643 0.587468 0.462232 0.574496 0.648974 0.475543 0.410546 0.821523 0.6381 0 0 0.411924 0.238836 0.648413 22.2722794691691 0.0343625325891675 0.0475958856499234 0.0464121775555688 0.402506952684866 2.95512008042007
53.8194 0.520462 0.0407706 0.0818061 0 0 0 0 0.08494 0.0518164 53.8194 53.6302 53.314 52.7839 51.9083 50.4615 48.9643 48.0686 46.4713 45.5042 44.3178 42.3955 40.666 39.5519 38.8985 38.1165 37.5993 37.3704 37.1018 36.7781 36.4892 36.0403 35.3156 34.3741 33.0392 31.6062 30.1845 28.6808 27.1659 25.5788 24.0184 22.6345 21.4877 20.1955 18.7974 17.6066 16.8411 16.3319 16.133 16.2483 16.1645 15.3598 14.2722 13.3123 12.3242 11.4735 10.7487 10.1683 9.72844 9.50312 9.44358 9.15118 0 -0.867629 0.569439 -0.0515114 0.554137 -1.14296 0.965028 -1.00563 0.0843142 0.592551 -1.00124 -0.171794 -1.29153 0.362189 -1.09754 -0.0735156 -2.35122 -0.610684 0.23918 -1.17416 -2.56236 -1.09718 -0.157801 -0.471504 -0.546928 -1.05116 -1.2849 1.28137 0.542916 -2.29065 -1.66728 -1.46828 -2.34154 -2.0136 -1.07139 -0.859175 0.362216 -0.576441 -0.111356 -2.30581 0.828494 -0.588929 -0.388239 -2.06915 0.16383 0.537292 0.17285 0.52203 0.588809 0.457399 0.576957 0.651437 0.468603 0.412714 0.811367 0.637618 0 0 0.409852 0.233828 0.62956 22.6697490717152 0.0263861584561287 0.0406827254926475 0.0397236781055333 0.421218911242325 2.64899120771803
57.0174 0.522577 0.0407785 0.0798002 0 0 0 0 0.0825394 0.0449397 57.0174 56.824 56.5035 55.9651 55.0829 53.5955 52.0168 51.1108 49.4489 48.4261 47.148 45.0765 43.1529 41.8883 41.0512 40.0641 39.3407 38.9555 38.554 38.1037 37.7283 37.1859 36.4146 35.4252 34.0865 32.6193 31.1769 29.6314 28.0667 26.4134 24.7797 23.3517 22.1601 20.8202 19.3813 18.1491 17.3539 16.8059 16.5941 16.7101 16.6294 15.8547 14.8152 13.8784 12.918 12.0802 11.3386 10.7382 10.2402 9.96914 9.93649 9.74691 0 -1.21581 0.451255 -0.549647 0.607773 -0.502802 0.789062 -0.650604 -0.0957276 0.588638 -0.993859 -0.200839 -0.84286 0.160375 -0.661075 -0.185066 -1.87872 -0.897473 0.259448 -1.28728 -2.79078 -1.01175 -0.233662 -0.427358 -0.482909 -1.40442 -1.41571 1.25267 0.581991 -1.67219 -1.59523 -1.48841 -2.04406 -2.109 -0.94082 -0.903835 0.362967 -0.961277 -0.365592 -2.44922 0.752336 0.0311997 0.792584 -1.13275 0.158139 0.536212 0.16728 0.526842 0.585458 0.462273 0.581339 0.64553 0.465409 0.419173 0.818068 0.627378 0 0 0.392703 0.228293 0.595457 23.8719387636398 0.0285316480241606 0.0402998249024026 0.0393594305087704 0.41867813621175 2.71624613647634
57.2855 0.683814 0.0407678 0.0788495 0 0 0 0 0.0772477 0.0476501 57.2855 57.0923 56.7662 56.2189 55.3055 53.7973 52.2102 51.3082 49.6362 48.6081 47.3573 45.3741 43.5112 42.2671 41.4581 40.5476 39.8583 39.4983 39.1308 38.7107 38.3498 37.8427 37.0626 36.0487 34.6662 33.1762 31.7378 30.187 28.6412 27.0257 25.4267 24.0149 22.8184 21.4688 20.0289 18.7741 17.9673 17.4136 17.2159 17.3437 17.2649 16.4637 15.3694 14.414 13.4115 12.546 11.8045 11.1982 10.7254 10.5164 10.4768 10.2146 0 -1.19152 0.511095 0.0864257 0.161516 -0.850479 0.815958 -0.218769 -0.277721 0.496632 -0.689433 -0.552842 -0.964358 0.291943 -0.847027 -0.423235 -1.24135 -1.13486 0.336856 -1.73926 -2.04345 -1.12815 -0.503667 -0.55549 -0.826546 -0.860213 -0.919386 1.04356 0.384544 -1.88937 -2.41777 -1.29513 -2.31443 -2.2697 -1.4368 -1.1665 0.182074 -0.96888 -0.406352 -2.70037 0.560518 -0.0325752 -1.71596 -2.11145 0.158768 0.53548 0.166498 0.520918 0.585792 0.459799 0.576331 0.65169 0.46922 0.418149 0.826166 0.647766 0 0 0.39291 0.224974 0.582818 21.9087563616374 0.0329845090358085 0.0554295031247524 0.0539540510243193 0.382448549137869 3.31026355366669
57.0606 0.620353 0.0407834 0.0795036 0 0 0 0 0.0628828 0.0348914 57.0606 56.8684 56.5436 56.003 55.0991 53.6222 52.0448 51.1435 49.4754 48.4646 47.2264 45.2443 43.422 42.2601 41.5105 40.6733 40.0897 39.8069 39.5115 39.1399 38.8088 38.3439 37.6012 36.6196 35.2792 33.8052 32.3904 30.8559 29.2915 27.662 26.0424 24.6158 23.4204 22.0735 20.6539 19.4154 18.6375 18.1279 17.9759 18.1628 18.1533 17.412 16.3739 15.472 14.5263 13.7219 13.0493 12.5173 12.1815 12.1964 12.447 12.5617 0 -0.975165 0.441445 0.12549 0.392109 -0.540663 0.709186 -0.194148 0.0047686 0.331907 -0.474622 -0.393148 -1.02097 0.374255 -0.909664 -0.3699 -1.37877 -1.03089 0.327946 -1.87722 -2.16661 -0.73094 -0.572928 -0.496088 -0.442543 -1.27616 -0.999901 1.14145 0.490448 -1.6111 -2.02715 -1.25949 -2.14576 -1.58526 -1.64615 -0.718514 0.376295 -0.749093 -0.337666 -1.93164 0.869721 0.767887 -1.52195 -1.56918 0.159586 0.531455 0.158151 0.521534 0.587133 0.459014 0.575077 0.650167 0.47351 0.42578 0.814267 0.638631 0 0 0.378766 0.213813 0.533131 22.6667571556152 0.0365156301689843 0.0493733774729197 0.0481297887682178 0.39724007731456 3.09227452216341
56.0033 0.667557 0.0408023 0.0787901 0 0 0 0 0.0826959 0.042703 56.0033 55.8064 55.4838 54.9415 54.0297 52.5319 50.9561 50.036 48.3473 47.3318 46.1357 44.1796 42.3836 41.2618 40.5811 39.7712 39.1908 38.9013 38.5727 38.1555 37.8013 37.2742 36.4792 35.4487 34.0491 32.5426 31.0697 29.4693 27.8519 26.1816 24.5615 23.1261 21.9423 20.5941 19.148 17.8898 17.0457 16.4743 16.2341 16.335 16.2618 15.4739 14.4153 13.5019 12.5339 11.7226 11.0111 10.4271 9.98714 9.83576 9.88492 9.83218 0 -0.995852 0.628391 0.155653 0.0401519 -0.089994 0.76662 -0.897511 0.0931572 0.433385 -0.667132 -0.494825 -0.691244 0.210988 -1.08516 -0.196894 -2.09895 -0.966635 0.224637 -1.24767 -2.55209 -1.16125 -0.204708 -0.915518 -0.375872 -1.98993 -1.40791 1.09129 0.441514 -1.04739 -2.24812 -1.29433 -2.02112 -2.30105 -1.76175 -0.873775 0.193375 -0.651289 -0.574532 -1.89258 0.545957 0.551604 -1.07003 0.49639 0.162313 0.522342 0.166654 0.526919 0.588771 0.457453 0.574416 0.646307 0.472408 0.447358 0.815266 0.627275 0 0 0.406912 0.24122 0.637407 21.6317677937248 0.0387046555885579 0.0535955580640097 0.0521993299324226 0.386258806065443 3.16206259100366
56.7754 0.660082 0.0408065 0.0775549 0 0 0 0 0.0775628 0.0346124 56.7754 56.577 56.2507 55.6967 54.7559 53.2304 51.6046 50.6643 48.9398 47.9118 46.6724 44.6895 42.8964 41.7525 41.06 40.2333 39.6278 39.3058 38.9718 38.574 38.2506 37.7518 36.9778 35.9764 34.601 33.1198 31.6985 30.1486 28.5923 26.9663 25.3734 23.9466 22.7573 21.3918 19.9286 18.6494 17.7977 17.2213 16.9846 17.0996 17.0323 16.2497 15.1952 14.2851 13.3208 12.5017 11.7859 11.2068 10.7507 10.6222 10.7916 11.0487 0 -0.986737 0.686368 0.0419109 0.285355 -0.844051 0.762252 -0.267189 -0.0370651 0.444936 -0.400019 -0.515883 -0.993787 0.0941045 -0.371937 -0.279362 -1.22578 -1.02029 0.251716 -1.41329 -2.22224 -1.07171 -0.227181 -0.950914 -0.325406 -2.00313 -1.12294 1.13971 0.356111 -1.06865 -1.95251 -1.26884 -1.88756 -2.20841 -1.74492 -0.669175 0.131667 -0.706939 -0.460303 -1.40496 0.368949 0.900075 0.386893 1.24954 0.15823 0.523574 0.160625 0.521905 0.587285 0.459151 0.577951 0.648694 0.471531 0.437247 0.821682 0.62376 0 0 0.391203 0.233648 0.598753 21.9246751553397 0.0393786519666174 0.0525354614783162 0.0511857633824945 0.386165049569704 3.11521556996189
56.8242 0.59905 0.040834 0.0782595 0 0 0 0 0.0800469 0.0351619 56.8242 56.6293 56.302 55.7563 54.8288 53.3178 51.6985 50.759 49.0696 48.0505 46.8427 44.8077 42.9368 41.6909 40.9167 39.9843 39.2979 38.9061 38.5302 38.0914 37.7315 37.2173 36.4551 35.487 34.125 32.6734 31.2628 29.7334 28.1929 26.574 24.9466 23.5148 22.3309 20.9754 19.5237 18.2447 17.4071 16.8378 16.6166 16.7311 16.6507 15.8578 14.7934 13.8785 12.9148 12.1072 11.4026 10.8258 10.3895 10.2657 10.4775 10.759 0 -0.890183 0.622556 -0.200685 0.0318199 -0.509328 0.960831 -0.901544 0.00411278 0.43082 -0.66947 -0.350833 -0.499851 0.0653822 -0.509933 -0.343229 -1.35839 -0.695968 0.158283 -1.25042 -1.7883 -1.54326 -0.253965 -0.647346 -0.272944 -1.76787 -1.16932 1.11681 0.572126 -1.24509 -2.20166 -1.33807 -1.52267 -2.63079 -1.56108 -0.629372 0.213821 -0.349032 -0.721571 -1.4243 0.605692 0.858232 0.995948 1.08762 0.160694 0.537798 0.16209 0.5238 0.583978 0.45887 0.578512 0.646077 0.475939 0.437085 0.819608 0.625945 0 0 0.399638 0.232832 0.623857 22.6876961047988 0.027363789656799 0.0475046115616991 0.0463228410897406 0.399261161702211 2.96225784864374
60.0672 0.52697 0.040817 0.0759128 0 0 0 0 0.0621782 0.0262575 60.0672 59.8689 59.5333 58.9699 58.0129 56.414 54.7585 53.7858 52.0211 50.9441 49.6666 47.5633 45.6032 44.2986 43.4687 42.5119 41.8579 41.5039 41.1644 40.7808 40.4592 40.0085 39.2797 38.311 36.9571 35.5056 34.0578 32.477 30.8723 29.193 27.5177 26.0054 24.7521 23.3373 21.8437 20.4987 19.6497 19.1 18.9277 19.1206 19.1338 18.4256 17.4217 16.5522 15.6206 14.8258 14.1211 13.5479 13.1204 12.9403 13.1823 13.8099 0 -1.10178 0.527331 -0.0698402 0.355719 -1.19746 1.04699 -1.30594 0.343079 0.35869 -0.82926 -0.147442 -0.987998 0.482921 -1.00637 -0.352803 -1.10859 -0.990182 0.245693 -0.938852 -2.2062 -1.5497 -0.189908 -0.590671 -0.292877 -1.03561 -0.673925 1.07794 0.826422 -1.31255 -1.75181 -1.01747 -1.8024 -2.41778 -1.28082 -0.33664 0.351888 -0.455027 -0.678397 -0.775752 0.672068 0.0935948 1.63296 2.0832 0.158934 0.532239 0.155525 0.519415 0.584074 0.462395 0.575057 0.649894 0.474931 0.424535 0.82018 0.637014 0 0 0.360351 0.209018 0.507453 24.8078562074541 0.0295893127561684 0.0397293600660255 0.0388162175080482 0.413001708211038 2.69100924680307
57.7996 0.566444 0.0407684 0.0776902 0 0 0 0 0.0678054 0.0272791 57.7996 57.6067 57.2806 56.7337 55.8012 54.2688 52.6665 51.7161 50.0118 48.9765 47.7186 45.6549 43.7187 42.4608 41.6887 40.8169 40.2118 39.914 39.6396 39.3047 39.022 38.5917 37.9099 37.0107 35.7015 34.2649 32.842 31.2909 29.7117 28.0521 26.4278 24.9723 23.7543 22.3705 20.8798 19.5771 18.7393 18.1832 17.9963 18.1708 18.147 17.4202 16.3868 15.4725 14.498 13.6675 12.9299 12.3208 11.8558 11.7405 12.4558 13.4916 0 -1.4012 0.543462 -0.121059 0.502596 -0.928626 1.00013 -0.792993 0.0232774 0.349179 -0.25409 -0.0765146 -1.3238 0.359077 -0.927662 -0.277799 -1.17372 -1.36999 0.332448 -0.91614 -2.46188 -1.29352 -0.21878 -0.827659 -0.262377 -1.94641 -0.753327 1.22331 0.545507 -1.66782 -1.57337 -1.13181 -2.0832 -2.37692 -1.44193 -0.588573 0.252677 -0.543135 -0.593008 -1.45587 0.678664 1.04371 2.38997 0.430895 0.156424 0.533081 0.149518 0.517605 0.587057 0.463107 0.574596 0.64852 0.469361 0.426564 0.821956 0.655211 0 0 0.378847 0.215564 0.525151 23.4293316846429 0.0261821844887869 0.0442715508914367 0.0432008306689182 0.405354564471777 2.85561838518497
57.1197 0.523828 0.0407873 0.0799086 0 0 0 0 0.0667928 0.0277861 57.1197 56.9263 56.606 56.0732 55.1648 53.669 52.1191 51.2154 49.5707 48.5995 47.3975 45.4297 43.6203 42.414 41.7101 40.8589 40.2546 39.9732 39.6862 39.3469 39.0354 38.57 37.8525 36.9133 35.5653 34.1259 32.7269 31.2094 29.6613 28.0391 26.4233 24.9793 23.7527 22.3672 20.8734 19.5775 18.7621 18.213 18.0283 18.1877 18.1592 17.4275 16.411 15.4945 14.5269 13.7215 13.0046 12.4272 11.9789 11.8392 12.4912 13.3435 0 -0.492014 0.441772 -0.300074 0.463161 -0.954841 1.05468 -0.902145 -0.370021 0.678405 -0.583759 -0.239693 -1.57879 0.300007 -0.477891 -0.121528 -1.61345 -1.45332 0.44443 -1.52845 -2.30123 -0.997961 -0.349121 -0.554647 -0.42733 -1.13201 -1.59472 1.24326 0.681394 -1.9882 -1.54535 -1.53936 -1.77106 -2.48263 -1.03208 -0.597343 0.23234 -0.128378 -0.636471 -1.99578 0.65766 0.81671 2.42223 -1.01063 0.15773 0.526498 0.149435 0.523363 0.58745 0.459336 0.582035 0.650024 0.464402 0.419709 0.825071 0.661362 0 0 0.377332 0.211273 0.505372 23.9054546278089 0.0291915913995252 0.0404243142222115 0.0394804447414078 0.418515059214403 2.72967503422491
